year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,31,1430,1420,10,1735,1713,22,UA,1618,N33103,EWR,TPA,162,997,14,20,2013-01-31T19:00:00Z
2013,1,28,1942,1910,32,2250,2231,19,B6,87,N613JB,JFK,SLC,290,1990,19,10,2013-01-29T00:00:00Z
2013,1,29,1905,1825,40,2010,1935,35,US,1860,N766US,LGA,PHL,35,96,18,25,2013-01-29T23:00:00Z
2013,1,14,752,755,-3,1020,1012,8,9E,4023,N8444F,EWR,CVG,103,569,7,55,2013-01-14T12:00:00Z
2013,1,2,913,908,5,1252,1215,37,UA,493,N561UA,EWR,IAH,227,1400,9,8,2013-01-02T14:00:00Z
2013,1,6,1855,1845,10,2223,2137,NA,9E,3369,N933XJ,JFK,MSY,NA,1182,18,45,2013-01-06T23:00:00Z
2013,1,26,914,915,-1,1051,1101,-10,B6,1103,N228JB,JFK,RDU,69,427,9,15,2013-01-26T14:00:00Z
2013,1,27,1038,1031,7,1435,1403,32,B6,641,N652JB,JFK,SFO,383,2586,10,31,2013-01-27T15:00:00Z
2013,1,2,1420,1420,0,1624,1620,4,MQ,4588,N509MQ,LGA,MSP,165,1020,14,20,2013-01-02T19:00:00Z
2013,1,1,917,920,-3,1313,1245,28,AA,721,N596AA,LGA,DFW,258,1389,9,20,2013-01-01T14:00:00Z
2013,1,29,606,610,-4,838,902,-24,B6,145,N768JB,JFK,PBI,134,1028,6,10,2013-01-29T11:00:00Z
2013,1,1,1430,1359,31,1718,1652,26,UA,278,N563UA,EWR,PBI,149,1023,13,59,2013-01-01T18:00:00Z
2013,1,6,1429,1430,-1,1726,1735,-9,AA,883,N591AA,EWR,DFW,203,1372,14,30,2013-01-06T19:00:00Z
2013,1,13,1237,1240,-3,1557,1555,2,AA,2041,N5CPAA,JFK,MIA,144,1089,12,40,2013-01-13T17:00:00Z
2013,1,21,1258,1300,-2,1425,1437,-12,UA,1249,N12125,EWR,ORD,121,719,13,0,2013-01-21T18:00:00Z
2013,1,18,1441,1445,-4,1657,1705,-8,UA,407,N534UA,EWR,DEN,233,1605,14,45,2013-01-18T19:00:00Z
2013,1,6,1646,1536,70,1859,1744,75,EV,4352,N11547,EWR,CVG,111,569,15,36,2013-01-06T20:00:00Z
2013,1,11,NA,1820,NA,NA,2150,NA,AA,119,N3EAAA,EWR,LAX,NA,2454,18,20,2013-01-11T23:00:00Z
2013,1,20,1507,1510,-3,1753,1745,8,MQ,4309,N615MQ,JFK,IND,117,665,15,10,2013-01-20T20:00:00Z
2013,1,11,800,803,-3,911,918,-7,EV,4233,N27190,EWR,BTV,48,266,8,3,2013-01-11T13:00:00Z
2013,1,30,NA,943,NA,NA,1220,NA,EV,4140,N16961,EWR,ATL,NA,746,9,43,2013-01-30T14:00:00Z
2013,1,17,1828,1815,13,2233,2130,63,AS,7,N403AS,EWR,SEA,362,2402,18,15,2013-01-17T23:00:00Z
2013,1,5,900,858,2,1050,1105,-15,US,1429,N760US,LGA,CLT,88,544,8,58,2013-01-05T13:00:00Z
2013,1,30,2151,2055,56,2335,2250,45,MQ,4573,N719MQ,LGA,DTW,84,502,20,55,2013-01-31T01:00:00Z
2013,1,5,1937,1945,-8,2207,2241,-34,9E,3314,N923XJ,JFK,JAX,128,828,19,45,2013-01-06T00:00:00Z
2013,1,17,1924,1930,-6,2246,2247,-1,DL,1854,N325NB,LGA,FLL,180,1076,19,30,2013-01-18T00:00:00Z
2013,1,4,2130,2135,-5,5,50,-45,AA,185,N323AA,JFK,LAX,315,2475,21,35,2013-01-05T02:00:00Z
2013,1,13,1955,2000,-5,2246,2243,3,DL,1147,N640DL,LGA,ATL,117,762,20,0,2013-01-14T01:00:00Z
2013,1,23,1253,1259,-6,1433,1436,-3,UA,1249,N41140,EWR,ORD,130,719,12,59,2013-01-23T17:00:00Z
2013,1,8,1459,1505,-6,1814,1820,-6,AA,759,N3JBAA,LGA,DFW,230,1389,15,5,2013-01-08T20:00:00Z
2013,1,6,1410,1415,-5,1648,1638,10,DL,935,N348NB,EWR,ATL,127,746,14,15,2013-01-06T19:00:00Z
2013,1,29,1719,1725,-6,2035,2040,-5,AA,145,N3FKAA,JFK,SAN,347,2446,17,25,2013-01-29T22:00:00Z
2013,1,20,841,809,32,1039,1013,26,EV,4479,N12957,EWR,MYR,91,550,8,9,2013-01-20T13:00:00Z
2013,1,24,1842,1810,32,2300,2142,78,B6,173,N656JB,JFK,SJC,393,2569,18,10,2013-01-24T23:00:00Z
2013,1,8,1754,1715,39,2117,2040,37,DL,503,N3763D,JFK,SAN,340,2446,17,15,2013-01-08T22:00:00Z
2013,1,8,1250,1259,-9,1533,1556,-23,B6,991,N249JB,JFK,PBI,147,1028,12,59,2013-01-08T17:00:00Z
2013,1,23,1444,1445,-1,1703,1710,-7,MQ,4669,N526MQ,LGA,ATL,118,762,14,45,2013-01-23T19:00:00Z
2013,1,22,1338,1322,16,1653,1624,29,B6,431,N536JB,LGA,SRQ,174,1047,13,22,2013-01-22T18:00:00Z
2013,1,1,1743,1615,88,1925,1819,66,9E,3651,N8515F,JFK,RDU,72,427,16,15,2013-01-01T21:00:00Z
2013,1,22,631,635,-4,956,1019,-23,UA,470,N432UA,EWR,PHX,301,2133,6,35,2013-01-22T11:00:00Z
2013,1,18,705,705,0,1035,1018,17,UA,298,N566UA,EWR,LAX,331,2454,7,5,2013-01-18T12:00:00Z
2013,1,10,1634,1635,-1,1815,1841,-26,B6,1085,N353JB,JFK,CLT,81,541,16,35,2013-01-10T21:00:00Z
2013,1,12,1648,1655,-7,1952,2015,-23,B6,359,N558JB,JFK,BUR,344,2465,16,55,2013-01-12T21:00:00Z
2013,1,1,1623,1620,3,2002,1959,3,US,35,N550UW,JFK,PHX,317,2153,16,20,2013-01-01T21:00:00Z
2013,1,30,1228,1133,55,1400,1309,51,EV,4671,N12142,EWR,RDU,74,416,11,33,2013-01-30T16:00:00Z
2013,1,16,NA,1540,NA,NA,1743,NA,9E,3523,NA,JFK,ORD,NA,740,15,40,2013-01-16T20:00:00Z
2013,1,5,556,600,-4,904,910,-6,AA,707,N3DYAA,LGA,DFW,222,1389,6,0,2013-01-05T11:00:00Z
2013,1,27,1949,1920,29,2310,2251,19,UA,1482,N36447,EWR,SFO,360,2565,19,20,2013-01-28T00:00:00Z
2013,1,23,1841,1845,-4,2150,2221,-31,DL,2190,N356NW,JFK,MIA,160,1089,18,45,2013-01-23T23:00:00Z
2013,1,26,835,838,-3,1044,1044,0,EV,4297,N11176,EWR,DTW,87,488,8,38,2013-01-26T13:00:00Z
2013,1,18,1705,1705,0,2005,2010,-5,AA,1905,N455AA,EWR,DFW,198,1372,17,5,2013-01-18T22:00:00Z
2013,1,27,1855,1855,0,2146,2210,-24,DL,2391,N320US,JFK,TPA,138,1005,18,55,2013-01-27T23:00:00Z
2013,1,28,603,610,-7,1030,1051,-21,B6,709,N634JB,JFK,SJU,185,1598,6,10,2013-01-28T11:00:00Z
2013,1,27,1842,1855,-13,2114,2142,-28,DL,951,N1612T,JFK,ATL,116,760,18,55,2013-01-27T23:00:00Z
2013,1,23,1015,1015,0,1308,1330,-22,UA,680,N565UA,LGA,IAH,198,1416,10,15,2013-01-23T15:00:00Z
2013,1,11,1924,1900,24,2052,2057,-5,9E,3368,N908XJ,JFK,PIT,61,340,19,0,2013-01-12T00:00:00Z
2013,1,16,1016,1015,1,1259,1208,51,US,375,N662AW,EWR,CLT,99,529,10,15,2013-01-16T15:00:00Z
2013,1,8,1805,1810,-5,2126,2147,-21,UA,979,N546UA,EWR,PHX,302,2133,18,10,2013-01-08T23:00:00Z
2013,1,3,1346,1335,11,1705,1631,34,B6,431,N589JB,LGA,SRQ,179,1047,13,35,2013-01-03T18:00:00Z
2013,1,3,1503,1457,6,1827,1811,16,B6,61,N296JB,JFK,FLL,174,1069,14,57,2013-01-03T19:00:00Z
2013,1,26,1303,1310,-7,1740,1805,-25,DL,315,N3745B,JFK,SJU,193,1598,13,10,2013-01-26T18:00:00Z
2013,1,9,1740,1719,21,1959,1945,14,UA,509,N585UA,LGA,DEN,238,1620,17,19,2013-01-09T22:00:00Z
2013,1,31,2202,2125,37,2320,2240,40,MQ,4449,N832MQ,JFK,DCA,56,213,21,25,2013-02-01T02:00:00Z
2013,1,18,1707,1700,7,2023,2006,17,B6,509,N709JB,EWR,FLL,164,1065,17,0,2013-01-18T22:00:00Z
2013,1,26,629,630,-1,835,843,-8,US,1433,N174US,LGA,CLT,98,544,6,30,2013-01-26T11:00:00Z
2013,1,24,1621,1625,-4,1954,1954,0,B6,675,N804JB,JFK,LAX,353,2475,16,25,2013-01-24T21:00:00Z
2013,1,15,1831,1805,26,2016,1935,41,WN,389,N294WN,LGA,MDW,130,725,18,5,2013-01-15T23:00:00Z
2013,1,11,1322,1100,142,1445,1215,150,MQ,3792,N539MQ,JFK,DCA,60,213,11,0,2013-01-11T16:00:00Z
2013,1,11,1606,1550,16,2030,2050,-20,AA,1635,N5DCAA,JFK,SJU,181,1598,15,50,2013-01-11T20:00:00Z
2013,1,9,2001,2000,1,2251,2312,-21,B6,801,N618JB,JFK,FLL,145,1069,20,0,2013-01-10T01:00:00Z
2013,1,2,2033,1959,34,2220,2144,36,MQ,4423,N818MQ,JFK,RDU,85,427,19,59,2013-01-03T00:00:00Z
2013,1,17,1832,1800,32,1941,1910,31,WN,808,N798SW,EWR,BWI,42,169,18,0,2013-01-17T23:00:00Z
2013,1,28,NA,1645,NA,NA,1853,NA,EV,4997,N723EV,EWR,DTW,NA,488,16,45,2013-01-28T21:00:00Z
2013,1,30,1029,1030,-1,1342,1415,-33,VX,23,N845VA,JFK,SFO,353,2586,10,30,2013-01-30T15:00:00Z
2013,1,18,657,700,-3,803,815,-12,UA,1142,N38257,EWR,BOS,35,200,7,0,2013-01-18T12:00:00Z
2013,1,10,818,820,-2,943,955,-12,MQ,4655,N500MQ,LGA,BNA,121,764,8,20,2013-01-10T13:00:00Z
2013,1,11,719,725,-6,938,1030,-52,AS,11,N508AS,EWR,SEA,304,2402,7,25,2013-01-11T12:00:00Z
2013,1,2,757,800,-3,1058,1127,-29,DL,1843,N918DL,JFK,MIA,155,1089,8,0,2013-01-02T13:00:00Z
2013,1,13,1040,1050,-10,1234,1250,-16,MQ,4589,N532MQ,LGA,DTW,86,502,10,50,2013-01-13T15:00:00Z
2013,1,31,NA,2005,NA,NA,2204,NA,EV,4133,N14993,EWR,GSP,NA,594,20,5,2013-02-01T01:00:00Z
2013,1,13,1804,1800,4,1952,2006,-14,US,373,N542UW,JFK,CLT,85,541,18,0,2013-01-13T23:00:00Z
2013,1,25,927,812,75,1107,950,77,B6,1051,N190JB,JFK,PIT,75,340,8,12,2013-01-25T13:00:00Z
2013,1,26,809,815,-6,944,957,-13,9E,3521,N910XJ,JFK,ORD,130,740,8,15,2013-01-26T13:00:00Z
2013,1,11,1600,1600,0,1834,1834,0,FL,620,N978AT,LGA,ATL,114,762,16,0,2013-01-11T21:00:00Z
2013,1,15,1346,1350,-4,1612,1624,-12,B6,615,N283JB,JFK,JAX,127,828,13,50,2013-01-15T18:00:00Z
2013,1,30,NA,1436,NA,NA,1543,NA,EV,4372,N14198,EWR,DCA,NA,199,14,36,2013-01-30T19:00:00Z
2013,1,24,830,830,0,1202,1154,8,UA,112,N14106,JFK,LAX,364,2475,8,30,2013-01-24T13:00:00Z
2013,1,28,1423,1416,7,1655,1650,5,FL,349,N991AT,LGA,ATL,114,762,14,16,2013-01-28T19:00:00Z
2013,1,22,1240,1230,10,1515,1459,16,EV,3826,N14916,EWR,ATL,140,746,12,30,2013-01-22T17:00:00Z
2013,1,15,1440,1440,0,1736,1752,-16,UA,1175,N12225,EWR,RSW,157,1068,14,40,2013-01-15T19:00:00Z
2013,1,2,1057,1100,-3,1343,1431,-48,B6,641,N784JB,JFK,SFO,330,2586,11,0,2013-01-02T16:00:00Z
2013,1,31,1658,1705,-7,1815,1830,-15,MQ,4410,N810MQ,JFK,DCA,52,213,17,5,2013-01-31T22:00:00Z
2013,1,26,1906,1900,6,2204,2206,-2,UA,527,N806UA,EWR,DFW,198,1372,19,0,2013-01-27T00:00:00Z
2013,1,28,1754,1745,9,1954,1953,1,DL,2331,N968DL,LGA,DTW,84,502,17,45,2013-01-28T22:00:00Z
2013,1,3,1348,1350,-2,1821,1628,NA,DL,1705,N324NB,LGA,MSY,NA,1183,13,50,2013-01-03T18:00:00Z
2013,1,21,1738,1745,-7,1933,1953,-20,DL,2331,N978DL,LGA,DTW,92,502,17,45,2013-01-21T22:00:00Z
2013,1,16,1657,1610,47,1842,1756,46,EV,5486,N740EV,LGA,PIT,68,335,16,10,2013-01-16T21:00:00Z
2013,1,24,905,906,-1,1217,1216,1,UA,634,N493UA,EWR,PBI,148,1023,9,6,2013-01-24T14:00:00Z
2013,1,7,1244,1205,39,1538,1520,18,AA,743,N466AA,LGA,DFW,194,1389,12,5,2013-01-07T17:00:00Z
2013,1,20,1731,1700,31,1958,1935,23,DL,2042,N307DQ,EWR,ATL,116,746,17,0,2013-01-20T22:00:00Z
2013,1,29,755,759,-4,1103,1115,-12,UA,1539,N16709,EWR,DFW,216,1372,7,59,2013-01-29T12:00:00Z
2013,1,21,1119,1129,-10,1401,1419,-18,B6,523,N646JB,EWR,MCO,146,937,11,29,2013-01-21T16:00:00Z
2013,1,3,1758,1805,-7,1937,1955,-18,MQ,4626,N504MQ,LGA,CMH,80,479,18,5,2013-01-03T23:00:00Z
2013,1,14,2027,2029,-2,2241,2233,8,EV,4348,N12163,EWR,MSP,174,1008,20,29,2013-01-15T01:00:00Z
2013,1,22,956,1000,-4,1311,1310,1,UA,529,N436UA,EWR,FLL,173,1065,10,0,2013-01-22T15:00:00Z
2013,1,8,740,745,-5,914,930,-16,AA,309,N426AA,LGA,ORD,124,733,7,45,2013-01-08T12:00:00Z
2013,1,16,1854,1855,-1,2134,2142,-8,DL,951,N173DZ,JFK,ATL,131,760,18,55,2013-01-16T23:00:00Z
2013,1,23,1051,1100,-9,1424,1425,-1,UA,642,N517UA,JFK,SFO,376,2586,11,0,2013-01-23T16:00:00Z
2013,1,17,1929,1920,9,2139,2100,39,AA,359,N3GWAA,LGA,ORD,146,733,19,20,2013-01-18T00:00:00Z
2013,1,22,1458,1357,61,1711,1556,75,EV,4370,N11107,EWR,CHS,107,628,13,57,2013-01-22T18:00:00Z
2013,1,8,1954,2000,-6,2200,2208,-8,EV,4536,N12967,EWR,CVG,101,569,20,0,2013-01-09T01:00:00Z
2013,1,18,1902,1855,7,2219,2245,-26,VX,29,N636VA,JFK,SFO,350,2586,18,55,2013-01-18T23:00:00Z
2013,1,21,1318,1320,-2,1515,1508,7,EV,4628,N12126,EWR,STL,153,872,13,20,2013-01-21T18:00:00Z
2013,1,8,1523,1530,-7,1707,1711,-4,9E,3719,N839AY,LGA,RIC,59,292,15,30,2013-01-08T20:00:00Z
2013,1,9,1821,1815,6,1946,1939,7,UA,1703,N79521,EWR,BOS,40,200,18,15,2013-01-09T23:00:00Z
2013,1,11,756,759,-3,906,909,-3,EV,4457,N19966,EWR,MHT,39,209,7,59,2013-01-11T12:00:00Z
2013,1,31,1540,1515,25,1835,1805,30,UA,53,N76062,EWR,IAH,217,1400,15,15,2013-01-31T20:00:00Z
2013,1,6,1839,1836,3,2118,2031,47,EV,4437,N15912,EWR,CAE,115,602,18,36,2013-01-06T23:00:00Z
2013,1,30,2052,2100,-8,2152,2207,-15,US,2144,N953UW,LGA,BOS,45,184,21,0,2013-01-31T02:00:00Z
2013,1,16,1406,1359,7,1518,1517,1,EV,5712,N820AS,JFK,IAD,53,228,13,59,2013-01-16T18:00:00Z
2013,1,7,918,840,38,1047,1030,17,EV,4548,N11547,EWR,RDU,67,416,8,40,2013-01-07T13:00:00Z
2013,1,26,1442,1445,-3,1608,1601,7,EV,4414,N11127,EWR,IAD,56,212,14,45,2013-01-26T19:00:00Z
2013,1,14,1548,1550,-2,1918,1925,-7,DL,1773,N696DL,JFK,SLC,290,1990,15,50,2013-01-14T20:00:00Z
2013,1,24,1901,1905,-4,2313,2235,38,UA,1054,N14219,EWR,SFO,400,2565,19,5,2013-01-25T00:00:00Z
2013,1,25,2020,1925,55,2335,2229,66,DL,1485,N921DL,LGA,MCO,135,950,19,25,2013-01-26T00:00:00Z
2013,1,17,708,705,3,952,1000,-8,UA,235,N422UA,EWR,MCO,139,937,7,5,2013-01-17T12:00:00Z
2013,1,21,1913,1915,-2,2202,2230,-28,DL,1729,N3766,JFK,LAS,318,2248,19,15,2013-01-22T00:00:00Z
2013,1,15,1232,1235,-3,1522,1535,-13,UA,1186,N76505,EWR,MIA,154,1085,12,35,2013-01-15T17:00:00Z
2013,1,25,801,805,-4,1015,1029,-14,9E,3538,N937XJ,JFK,MSP,160,1029,8,5,2013-01-25T13:00:00Z
2013,1,3,627,630,-3,947,1018,-31,US,27,N520UW,JFK,PHX,292,2153,6,30,2013-01-03T11:00:00Z
2013,1,4,1308,1301,7,1410,1404,6,EV,4129,N12567,EWR,DCA,46,199,13,1,2013-01-04T18:00:00Z
2013,1,11,1622,1635,-13,1739,1810,-31,MQ,3695,N537MQ,EWR,ORD,112,719,16,35,2013-01-11T21:00:00Z
2013,1,8,852,900,-8,1006,1022,-16,US,2167,N762US,LGA,DCA,38,214,9,0,2013-01-08T14:00:00Z
2013,1,25,810,810,0,1056,1042,14,DL,269,N366NB,JFK,ATL,123,760,8,10,2013-01-25T13:00:00Z
2013,1,30,1506,1509,-3,1737,1741,-4,EV,3817,N13975,EWR,JAX,132,820,15,9,2013-01-30T20:00:00Z
2013,1,10,1155,1200,-5,1313,1309,4,US,2173,N747UW,LGA,DCA,47,214,12,0,2013-01-10T17:00:00Z
2013,1,23,1848,1900,-12,2035,2057,-22,9E,3368,N910XJ,JFK,PIT,70,340,19,0,2013-01-24T00:00:00Z
2013,1,30,1023,1030,-7,1324,1340,-16,AA,19,N335AA,JFK,LAX,342,2475,10,30,2013-01-30T15:00:00Z
2013,1,13,718,725,-7,958,1035,-37,AS,11,N594AS,EWR,SEA,315,2402,7,25,2013-01-13T12:00:00Z
2013,1,28,1307,1250,17,1528,1449,39,EV,4893,N712EV,EWR,DTW,96,488,12,50,2013-01-28T17:00:00Z
2013,1,5,1731,1725,6,2045,2055,-10,UA,512,N505UA,JFK,SFO,360,2586,17,25,2013-01-05T22:00:00Z
2013,1,25,1730,1530,120,2005,1711,174,9E,3719,N821AY,LGA,RIC,71,292,15,30,2013-01-25T20:00:00Z
2013,1,18,1412,1415,-3,1510,1526,-16,B6,1010,N236JB,JFK,BOS,40,187,14,15,2013-01-18T19:00:00Z
2013,1,9,1232,1240,-8,1438,1445,-7,DL,1131,N318NB,LGA,DTW,100,502,12,40,2013-01-09T17:00:00Z
2013,1,9,658,700,-2,1022,1034,-12,DL,763,N624AG,JFK,LAX,342,2475,7,0,2013-01-09T12:00:00Z
2013,1,8,1321,1329,-8,1512,1526,-14,EV,3840,N13968,EWR,MEM,150,946,13,29,2013-01-08T18:00:00Z
2013,1,13,806,810,-4,937,955,-18,MQ,4406,N828MQ,JFK,RDU,70,427,8,10,2013-01-13T13:00:00Z
2013,1,22,1120,1121,-1,1346,1347,-1,UA,63,N33289,EWR,DEN,237,1605,11,21,2013-01-22T16:00:00Z
2013,1,7,1113,1100,13,1339,1338,1,DL,1647,N642DL,LGA,ATL,107,762,11,0,2013-01-07T16:00:00Z
2013,1,18,934,935,-1,1219,1231,-12,B6,41,N590JB,JFK,MCO,145,944,9,35,2013-01-18T14:00:00Z
2013,1,13,1437,1338,59,1625,1506,79,EV,4171,N16961,EWR,MSN,130,799,13,38,2013-01-13T18:00:00Z
2013,1,28,1752,1730,22,2029,2004,25,FL,623,N353AT,LGA,ATL,121,762,17,30,2013-01-28T22:00:00Z
2013,1,16,1637,1630,7,1939,1925,14,UA,551,N673UA,EWR,IAH,219,1400,16,30,2013-01-16T21:00:00Z
2013,1,20,1702,1706,-4,2026,2038,-12,UA,1284,N14115,EWR,SFO,367,2565,17,6,2013-01-20T22:00:00Z
2013,1,31,2330,2159,91,32,2306,86,EV,4322,N13958,EWR,PWM,47,284,21,59,2013-02-01T02:00:00Z
2013,1,28,717,715,2,1030,1027,3,UA,1299,N76528,EWR,RSW,169,1068,7,15,2013-01-28T12:00:00Z
2013,1,14,655,700,-5,840,836,4,UA,1162,N36272,EWR,ORD,120,719,7,0,2013-01-14T12:00:00Z
2013,1,2,1805,1805,0,2005,1955,10,MQ,4626,N502MQ,LGA,CMH,81,479,18,5,2013-01-02T23:00:00Z
2013,1,27,1441,1432,9,1627,1609,18,UA,1297,N16713,EWR,ORD,146,719,14,32,2013-01-27T19:00:00Z
2013,1,18,1956,2000,-4,2250,2318,-28,UA,890,N405UA,EWR,MIA,155,1085,20,0,2013-01-19T01:00:00Z
2013,1,5,925,922,3,1229,1219,10,B6,57,N618JB,JFK,PBI,149,1028,9,22,2013-01-05T14:00:00Z
2013,1,18,1600,1600,0,1718,1736,-18,UA,530,N835UA,EWR,ORD,122,719,16,0,2013-01-18T21:00:00Z
2013,1,30,1321,1330,-9,1622,1617,5,B6,525,N328JB,EWR,MCO,152,937,13,30,2013-01-30T18:00:00Z
2013,1,24,1326,1330,-4,1542,1605,-23,DL,2043,N3766,JFK,ATL,105,760,13,30,2013-01-24T18:00:00Z
2013,1,19,1425,1429,-4,1646,1642,4,DL,1819,N950DL,LGA,MSP,182,1020,14,29,2013-01-19T19:00:00Z
2013,1,12,1444,1435,9,1733,1748,-15,B6,347,N190JB,JFK,SRQ,147,1041,14,35,2013-01-12T19:00:00Z
2013,1,10,954,955,-1,1046,1100,-14,9E,3667,N8974C,JFK,PHL,29,94,9,55,2013-01-10T14:00:00Z
2013,1,13,1412,1416,-4,1633,1650,-17,FL,349,N896AT,LGA,ATL,114,762,14,16,2013-01-13T19:00:00Z
2013,1,7,1246,1250,-4,1338,1355,-17,B6,1006,N249JB,JFK,BOS,36,187,12,50,2013-01-07T17:00:00Z
2013,1,21,1347,1350,-3,1543,1545,-2,MQ,4577,N542MQ,LGA,CLT,101,544,13,50,2013-01-21T18:00:00Z
2013,1,18,800,800,0,1113,1124,-11,DL,2143,N352NW,JFK,MIA,148,1089,8,0,2013-01-18T13:00:00Z
2013,1,15,1109,1114,-5,1344,1341,3,UA,342,N561UA,LGA,DEN,239,1620,11,14,2013-01-15T16:00:00Z
2013,1,22,1105,1105,0,1241,1245,-4,WN,542,N443WN,LGA,MDW,121,725,11,5,2013-01-22T16:00:00Z
2013,1,24,1123,1125,-2,1607,1620,-13,DL,315,N3764D,JFK,SJU,196,1598,11,25,2013-01-24T16:00:00Z
2013,1,8,629,631,-2,730,741,-11,B6,1002,N638JB,JFK,BOS,40,187,6,31,2013-01-08T11:00:00Z
2013,1,25,813,820,-7,922,939,-17,9E,4051,N8409N,JFK,BWI,38,184,8,20,2013-01-25T13:00:00Z
2013,1,20,1115,1050,25,1253,1250,3,MQ,4589,N526MQ,LGA,DTW,85,502,10,50,2013-01-20T15:00:00Z
2013,1,13,930,935,-5,1214,1238,-24,B6,361,N649JB,LGA,PBI,143,1035,9,35,2013-01-13T14:00:00Z
2013,1,10,1317,1259,18,1427,1436,-9,UA,1483,N34131,EWR,ORD,112,719,12,59,2013-01-10T17:00:00Z
2013,1,1,622,630,-8,1017,1014,3,US,245,N807AW,EWR,PHX,342,2133,6,30,2013-01-01T11:00:00Z
2013,1,17,907,845,22,1013,1015,-2,9E,3405,N914XJ,JFK,DCA,50,213,8,45,2013-01-17T13:00:00Z
2013,1,16,1146,1135,11,1348,1330,18,MQ,4553,N713MQ,LGA,CLE,81,419,11,35,2013-01-16T16:00:00Z
2013,1,31,1714,1650,24,1859,1826,33,UA,464,N822UA,EWR,ORD,122,719,16,50,2013-01-31T21:00:00Z
2013,1,24,1602,1540,22,1812,1744,28,EV,4667,N24128,EWR,MSP,170,1008,15,40,2013-01-24T20:00:00Z
2013,1,24,813,759,14,1031,1039,-8,DL,2047,N679DA,LGA,ATL,109,762,7,59,2013-01-24T12:00:00Z
2013,1,15,703,705,-2,1013,1002,11,B6,389,N646JB,LGA,MCO,140,950,7,5,2013-01-15T12:00:00Z
2013,1,9,1609,1610,-1,1721,1732,-11,9E,3689,N801AY,JFK,PHL,32,94,16,10,2013-01-09T21:00:00Z
2013,1,10,1402,1410,-8,1551,1555,-4,MQ,4491,N730MQ,LGA,CLE,75,419,14,10,2013-01-10T19:00:00Z
2013,1,14,1246,1251,-5,1616,1602,14,UA,428,N465UA,LGA,IAH,236,1416,12,51,2013-01-14T17:00:00Z
2013,1,26,655,700,-5,813,839,-26,UA,550,N845UA,LGA,ORD,123,733,7,0,2013-01-26T12:00:00Z
2013,1,6,1156,1200,-4,1309,1315,-6,MQ,4425,N835MQ,JFK,DCA,58,213,12,0,2013-01-06T17:00:00Z
2013,1,16,740,715,25,1107,1027,40,UA,1299,N73283,EWR,RSW,172,1068,7,15,2013-01-16T12:00:00Z
2013,1,7,1504,1457,7,1813,1823,-10,UA,1527,N16217,EWR,SFO,343,2565,14,57,2013-01-07T19:00:00Z
2013,1,20,721,710,11,1008,1003,5,UA,746,N522UA,EWR,MCO,144,937,7,10,2013-01-20T12:00:00Z
2013,1,4,1542,1529,13,1828,1837,-9,UA,1624,N76505,EWR,FLL,151,1065,15,29,2013-01-04T20:00:00Z
2013,1,15,533,530,3,839,831,8,UA,1564,N13716,LGA,IAH,226,1416,5,30,2013-01-15T10:00:00Z
2013,1,22,1619,1610,9,1845,1917,-32,DL,91,N3763D,JFK,LAS,309,2248,16,10,2013-01-22T21:00:00Z
2013,1,27,1829,1815,14,1948,1939,9,UA,1703,N76516,EWR,BOS,43,200,18,15,2013-01-27T23:00:00Z
2013,1,28,1752,1800,-8,2029,2043,-14,DL,1047,N646DL,LGA,ATL,119,762,18,0,2013-01-28T23:00:00Z
2013,1,22,1631,1635,-4,1806,1816,-10,UA,1638,N75433,EWR,CLE,73,404,16,35,2013-01-22T21:00:00Z
2013,1,7,653,655,-2,859,927,-28,B6,117,N599JB,JFK,MSY,164,1182,6,55,2013-01-07T11:00:00Z
2013,1,28,1658,1700,-2,2124,2204,-40,DL,329,N3751B,JFK,SJU,184,1598,17,0,2013-01-28T22:00:00Z
2013,1,14,1222,1200,22,1406,1330,36,MQ,4601,N542MQ,LGA,BNA,131,764,12,0,2013-01-14T17:00:00Z
2013,1,3,1619,1615,4,2001,1913,48,B6,985,N665JB,LGA,TPA,180,1010,16,15,2013-01-03T21:00:00Z
2013,1,1,1059,1100,-1,1210,1215,-5,MQ,3792,N509MQ,JFK,DCA,50,213,11,0,2013-01-01T16:00:00Z
2013,1,26,1701,1650,11,1808,1820,-12,AA,1790,N3AAAA,JFK,BOS,40,187,16,50,2013-01-26T21:00:00Z
2013,1,7,918,921,-3,1019,1029,-10,B6,1004,N615JB,JFK,BOS,35,187,9,21,2013-01-07T14:00:00Z
2013,1,28,912,920,-8,1118,1125,-7,MQ,4582,N535MQ,LGA,CLT,83,544,9,20,2013-01-28T14:00:00Z
2013,1,30,2109,2046,23,2353,2318,35,EV,4645,N13908,EWR,JAX,148,820,20,46,2013-01-31T01:00:00Z
2013,1,18,1518,1515,3,1757,1805,-8,UA,1502,N66057,EWR,IAH,192,1400,15,15,2013-01-18T20:00:00Z
2013,1,13,2300,2039,141,357,130,147,UA,1071,N37281,EWR,BQN,190,1585,20,39,2013-01-14T01:00:00Z
2013,1,21,1255,1300,-5,1401,1406,-5,9E,3638,N8877A,JFK,PHL,34,94,13,0,2013-01-21T18:00:00Z
